date,Cumulative_solar_power,kWh electricity/day,Gas/day,
26/10/2011,0.1,15.10,9.00,
27/10/2011,10.2,7.40,9.20,
28/10/2011,20.2,5.80,8.00,
29/10/2011,29.6,4.90,6.60,
30/10/2011,34.2,11.70,5.30,
31/10/2011,38,11.00,5.70,
1/11/2011,46.6,3.50,5.30,
2/11/2011,51.6,10.50,5.40,
3/11/2011,58.6,6.90,7.60,
4/11/2011,60.5,10.30,5.50,
5/11/2011,65.7,12.00,5.20,
6/11/2011,71.8,11.90,4.80,
7/11/2011,73.3,16.70,5.30,
8/11/2011,73.8,11.10,7.30,
9/11/2011,76.1,13.00,8.30,
10/11/2011,82.5,7.60,7.20,
11/11/2011,89.1,8.90,10.50,
12/11/2011,95.5,12.90,10.20,
13/11/2011,99.9,10.70,10.70,
14/11/2011,101.4,10.20,9.90,
15/11/2011,109.1,7.20,11.40,
16/11/2011,116,9.40,13.60,
17/11/2011,122.3,10.10,16.10,
18/11/2011,124.3,14.60,12.80,
19/11/2011,130.5,8.40,10.30,
20/11/2011,136.5,12.20,12.60,
21/11/2011,142.5,17.70,12.80,
22/11/2011,145,11.50,13.40,
23/11/2011,148.3,13.50,11.90,
24/11/2011,149.8,13.00,9.70,
25/11/2011,151.7,17.80,12.60,
26/11/2011,152.4,16.90,11.30,
27/11/2011,156.1,12.60,12.60,
28/11/2011,157.4,14.50,12.50,
29/11/2011,163.9,9.10,10.70,
30/11/2011,165.3,17.00,13.40,
1/12/2011,170.7,9.90,11.00,
2/12/2011,172.1,16.90,10.60,
3/12/2011,174.7,14.10,14.40,
4/12/2011,175.3,18.70,12.70,
5/12/2011,176.3,15.60,10.70,
6/12/2011,178.8,8.50,15.00,
7/12/2011,180.5,16.00,15.70,
8/12/2011,182,13.90,15.40,
9/12/2011,183.6,15.60,15.40,
10/12/2011,188.4,11.50,15.20,
11/12/2011,192.6,14.40,15.40,
12/12/2011,195,12.00,15.50,
13/12/2011,197.8,13.70,14.20,
14/12/2011,199.1,15.20,13.70,
15/12/2011,200.1,19.50,16.20,
16/12/2011,201.6,14.10,15.80,
17/12/2011,201.8,17.00,17.30,
18/12/2011,205.4,17.00,17.80,
19/12/2011,209.7,16.60,16.00,
20/12/2011,211.6,15.50,20.10,
21/12/2011,214.4,12.40,14.40,
22/12/2011,215.3,17.50,14.20,
23/12/2011,216.2,18.40,12.90,
24/12/2011,217.4,14.30,11.10,
25/12/2011,219.7,10.90,12.40,
26/12/2011,220.3,14.20,14.10,
27/12/2011,220.7,14.60,11.50,
28/12/2011,221.2,17.00,11.40,
29/12/2011,221.7,9.30,12.70,
30/12/2011,222.6,15.30,15.40,
31/12/2011,226.2,11.50,15.20,
1/01/2012,226.7,16.00,13.60,
2/01/2012,227.5,18.80,10.60,
3/01/2012,230.4,15.50,11.70,
4/01/2012,231.2,19.30,19.30,
5/01/2012,233.9,6.90,10.60,
6/01/2012,235.5,16.10,14.90,
7/01/2012,236.5,14.90,15.40,
8/01/2012,240.6,15.10,14.60,
9/01/2012,245.8,13.20,13.50,
10/01/2012,246.8,10.90,11.80,
11/01/2012,248.3,11.10,11.10,
12/01/2012,249.9,13.60,11.40,
13/01/2012,251.3,14.80,14.00,
14/01/2012,254.7,13.10,13.50,
15/01/2012,258.1,13.60,14.70,
16/01/2012,263.5,7.70,16.00,
17/01/2012,269.4,10.90,16.60,
18/01/2012,274.8,7.30,18.30,
19/01/2012,276.5,15.70,17.30,
20/01/2012,277.3,18.30,17.10,
21/01/2012,278.1,15.50,14.50,
22/01/2012,278.9,19.70,14.70,
23/01/2012,282.8,12.30,15.50,
24/01/2012,286.1,10.50,13.60,
25/01/2012,288.2,15.30,15.80,
26/01/2012,289.6,11.70,13.50,
27/01/2012,290.7,16.70,14.70,
28/01/2012,297,7.70,13.70,
29/01/2012,300.3,18.10,15.60,
30/01/2012,301.6,17.40,17.90,
31/01/2012,301.8,16.00,21.80,
1/02/2012,307.4,8.90,19.20,
2/02/2012,315.8,7.80,25.00,
3/02/2012,324.3,7.60,28.00,
4/02/2012,326.6,13.50,28.00,
5/02/2012,334.2,15.80,26.00,
6/02/2012,339.8,9.80,26.00,
7/02/2012,348.4,7.60,25.00,
8/02/2012,355.7,11.10,29.00,
9/02/2012,363.6,9.00,25.00,
10/02/2012,367.3,13.60,24.00,
11/02/2012,376.9,8.10,27.00,
12/02/2012,383.3,16.40,27.00,
13/02/2012,385.9,18.00,25.00,
14/02/2012,388.9,13.00,20.00,
15/02/2012,393.6,11.00,16.00,
16/02/2012,396,15.00,16.00,
17/02/2012,399.6,15.00,15.00,
18/02/2012,404.8,11.00,16.00,
19/02/2012,406.3,16.00,16.00,
20/02/2012,413.6,13.00,15.00,
21/02/2012,424.3,3.00,16.00,
22/02/2012,430.7,11.00,17.00,
23/02/2012,436.9,10.00,17.00,
24/02/2012,439.3,14.00,14.00,
25/02/2012,441.6,13.00,12.00,
26/02/2012,450.7,2.00,12.00,
27/02/2012,453.3,15.00,14.00,
28/02/2012,457.2,12.00,13.00,
29/02/2012,458.7,15.00,12.00,
1/03/2012,461.2,14.00,11.00,
2/03/2012,463.5,13.00,10.00,
3/03/2012,465.3,13.00,13.00,
4/03/2012,471.4,14.00,9.00,
5/03/2012,475.5,12.00,12.00,
6/03/2012,477.1,14.00,13.00,
7/03/2012,483.5,8.00,13.00,
8/03/2012,485.8,11.00,16.00,
9/03/2012,498,6.00,16.00,
10/03/2012,504.1,10.00,13.00,
11/03/2012,508.2,7.00,11.00,
12/03/2012,524.3,-1.00,7.00,
13/03/2012,538,-3.00,12.00,
14/03/2012,541.5,11.00,9.00,
15/03/2012,554.7,3.00,11.00,
16/03/2012,571.9,-2.00,9.00,
17/03/2012,587.6,-1.00,8.00,
18/03/2012,592.5,5.00,11.00,
19/03/2012,601.5,9.00,16.00,
20/03/2012,619.3,-3.00,12.00,
21/03/2012,632.5,-1.00,10.00,
22/03/2012,650.8,-2.00,11.00,
23/03/2012,668.5,-2.00,5.00,
24/03/2012,686.2,-5.00,6.00,
25/03/2012,703.3,-5.00,3.00,
26/03/2012,723.5,-2.00,7.00,
27/03/2012,742.8,-4.00,7.00,
28/03/2012,760.7,-7.00,6.00,
29/03/2012,780.1,-3.00,8.00,
30/03/2012,794.3,1.00,7.00,
31/03/2012,796.6,12.00,10.00,
1/04/2012,804.2,9.00,11.00,
2/04/2012,823.3,-4.00,19.00,
3/04/2012,844.2,-5.00,9.00,
4/04/2012,860.3,-1.00,9.00,
5/04/2012,872.4,3.00,9.00,
6/04/2012,878.2,3.00,10.00,
7/04/2012,900.2,-7.00,10.00,
8/04/2012,910.9,8.00,12.00,
9/04/2012,922.1,6.00,12.00,
10/04/2012,927.9,1.00,10.00,
11/04/2012,933.1,11.00,10.00,
12/04/2012,940.5,11.00,12.00,
13/04/2012,953.9,3.00,11.00,
14/04/2012,972.9,-6.00,19.00,
15/04/2012,992.4,-3.00,20.00,
16/04/2012,1001.1,8.00,11.00,
17/04/2012,1021.3,-8.00,11.00,
18/04/2012,1029.5,7.00,13.00,
19/04/2012,1041.9,4.00,13.00,
20/04/2012,1059,-3.00,11.00,
21/04/2012,1072.4,10.00,11.00,
22/04/2012,1086.1,2.00,11.00,
23/04/2012,1103.4,-4.00,11.00,
24/04/2012,1114.9,2.00,10.00,
25/04/2012,1126.1,6.00,10.00,
26/04/2012,1133.9,10.00,9.00,
27/04/2012,1147.7,2.00,10.00,
28/04/2012,1158.9,2.00,8.00,
29/04/2012,1167,7.00,6.00,
30/04/2012,1186.9,10.00,5.00,
1/05/2012,1202,-8.00,5.00,
2/05/2012,1222.9,-7.00,3.00,
3/05/2012,1228,8.00,6.00,
4/05/2012,1233,8.00,4.00,
5/05/2012,1253.5,-7.00,6.00,
6/05/2012,1258.9,12.00,5.00,
7/05/2012,1270.9,5.00,8.00,
8/05/2012,1292.2,-8.00,6.00,
9/05/2012,1302.6,3.00,7.00,
10/05/2012,1318.4,3.00,4.00,
11/05/2012,1327.7,5.00,2.00,
12/05/2012,1338.1,3.00,4.00,
13/05/2012,1359,-7.00,5.00,
14/05/2012,1381.3,-5.00,6.00,
15/05/2012,1410,-15.00,5.00,
16/05/2012,1421.5,-1.00,7.00,
17/05/2012,1452,-17.00,8.00,
18/05/2012,1469,-2.00,8.00,
19/05/2012,1477,1.00,6.00,
20/05/2012,1499,-9.00,2.00,
21/05/2012,1518,-3.00,2.00,
22/05/2012,1533,-6.00,2.00,
23/05/2012,1561.9,-13.00,2.00,
24/05/2012,1588.2,-14.00,1.00,
25/05/2012,1607.5,-12.00,1.00,
26/05/2012,1636.7,-20.00,1.00,
27/05/2012,1665,-15.00,1.00,
28/05/2012,1692.3,-11.00,1.00,
29/05/2012,1721.6,-17.00,1.00,
30/05/2012,1746.3,3.00,1.00,
31/05/2012,1769.4,-10.00,1.00,
1/06/2012,1782.5,-4.00,1.00,
2/06/2012,1802.4,-10.00,1.00,
3/06/2012,1825.9,-12.00,2.00,
4/06/2012,1829.1,11.00,4.00,
5/06/2012,1836.4,7.00,6.00,
6/06/2012,1864.2,-5.00,6.00,
7/06/2012,1881.1,-1.00,5.00,
8/06/2012,1893.6,2.00,2.00,
9/06/2012,1916,12.00,3.00,
10/06/2012,1936.8,-4.00,4.00,
11/06/2012,1948.9,-1.00,3.00,
12/06/2012,1959.3,-1.00,3.00,
13/06/2012,1968.7,3.00,4.00,
14/06/2012,1981.3,3.00,5.00,
15/06/2012,2007.3,-13.00,3.00,
16/06/2012,2015.3,2.00,3.00,
17/06/2012,2034.2,-3.00,3.00,
18/06/2012,2056.7,-17.00,2.00,
19/06/2012,2069.9,-1.00,3.00,
20/06/2012,2090.4,-7.00,2.00,
21/06/2012,2110.9,-5.00,2.00,
22/06/2012,2122.7,-1.00,1.00,
23/06/2012,2142.4,6.00,1.00,
24/06/2012,2162.4,-6.00,3.00,
25/06/2012,2173.1,5.00,3.00,
26/06/2012,2195.7,-7.00,4.00,
27/06/2012,2219.1,-10.00,2.00,
28/06/2012,2228.8,3.00,1.00,
29/06/2012,2251.2,-12.00,1.00,
30/06/2012,2270.3,-9.00,1.00,
1/07/2012,2294.4,-10.00,1.00,
2/07/2012,2317.9,-13.00,1.00,
3/07/2012,2343.5,-12.00,1.00,
4/07/2012,2356,1.00,1.00,
5/07/2012,2376.1,-8.00,1.00,
6/07/2012,2391.1,-3.00,1.00,
7/07/2012,2412.8,-11.00,1.00,
8/07/2012,2430.5,-4.00,1.00,
9/07/2012,2445.3,0.00,1.00,
10/07/2012,2456.1,2.00,1.00,
11/07/2012,2468.7,-2.00,2.00,
12/07/2012,2484,-10.00,2.00,
13/07/2012,2500,-15.00,2.00,
14/07/2012,2515,-15.00,2.00,
15/07/2012,2531.4,-10.00,2.00,
16/07/2012,2545.5,1.00,5.00,
17/07/2012,2552.8,7.00,5.00,
18/07/2012,2563.4,5.00,4.00,
19/07/2012,2582.8,-5.00,3.00,
20/07/2012,2595.9,2.40,2.00,
21/07/2012,2605,4.00,4.00,
22/07/2012,2627.4,-8.00,3.00,
23/07/2012,2653.4,-19.00,2.00,
24/07/2012,2680.6,-15.00,1.00,
25/07/2012,2707.3,-15.00,1.00,
26/07/2012,2733,-12.00,0.00,
27/07/2012,2756,-13.00,0.00,
28/07/2012,2771.2,-4.00,0.00,
29/07/2012,2783.7,0.00,0.00,
30/07/2012,2801.7,-9.00,0.00,
31/07/2012,2817.4,-6.00,0.00,
1/08/2012,2825.8,7.00,3.00,
2/08/2012,2840.6,0.00,2.00,
3/08/2012,2858.7,-7.00,1.00,
4/08/2012,2873.3,-1.00,1.00,
5/08/2012,2888.9,-2.00,1.00,
6/08/2012,2904.7,-4.00,1.00,
7/08/2012,2918.8,-4.00,1.00,
8/08/2012,2932.3,1.00,2.00,
9/08/2012,2943.8,2.00,3.00,
10/08/2012,2964.1,-6.00,2.00,
11/08/2012,2990.1,-7.00,1.00,
12/08/2012,3014.5,-8.00,0.00,
13/08/2012,3040.6,-16.00,0.00,
14/08/2012,3059.6,-6.00,0.00,
15/08/2012,3072.4,-3.00,0.00,
16/08/2012,3086.3,-5.00,0.00,
17/08/2012,3100.6,-2.00,0.00,
18/08/2012,3125,-12.00,4.00,
19/08/2012,3147.2,-12.00,0.00,
20/08/2012,3164.3,-7.00,0.00,
21/08/2012,3174.7,0.00,0.00,
22/08/2012,3190.5,-3.00,0.00,
23/08/2012,3207.2,-5.00,0.00,
24/08/2012,3229.2,-13.00,0.00,
25/08/2012,3245,-2.00,0.00,
26/08/2012,3256.5,2.00,2.00,
27/08/2012,3270.1,4.00,1.00,
28/08/2012,3286.8,-4.00,3.00,
29/08/2012,3306.3,-3.00,2.00,
30/08/2012,3325.5,-7.00,1.00,
31/08/2012,3337.4,3.00,2.00,
1/09/2012,3351,2.00,4.00,
2/09/2012,3374,-13.00,3.00,
3/09/2012,3389.6,1.00,2.00,
4/09/2012,3407.6,-6.00,2.00,
5/09/2012,3427.6,-8.00,2.00,
6/09/2012,3445.6,-4.00,2.00,
7/09/2012,3466.3,-8.00,2.00,
8/09/2012,3487.1,-10.00,3.00,
9/09/2012,3507.5,-11.00,2.00,
10/09/2012,3528.3,-7.00,1.00,
11/09/2012,3543.6,-3.00,1.00,
12/09/2012,3553,2.00,2.00,
13/09/2012,3566.5,2.00,3.00,
14/09/2012,3576.3,5.00,5.00,
15/09/2012,3582.1,10.00,6.00,
16/09/2012,3597.6,2.00,3.00,
17/09/2012,3613.6,-1.00,3.00,
18/09/2012,3620.2,4.00,3.00,
19/09/2012,3636.5,-2.00,4.00,
20/09/2012,3650.5,2.00,6.00,
21/09/2012,3662.8,0.00,6.00,
22/09/2012,3672,8.00,6.00,
23/09/2012,3689.6,-2.00,6.00,
24/09/2012,3694,10.00,6.00,
25/09/2012,3700.3,8.00,7.00,
26/09/2012,3710.5,5.00,6.00,
27/09/2012,3720.9,4.00,6.00,
28/09/2012,3730.8,7.00,6.00,
29/09/2012,3741,4.00,6.00,
30/09/2012,3755.7,0.00,7.00,
1/10/2012,3771.7,-7.00,6.00,
2/10/2012,3781.2,4.00,7.00,
3/10/2012,3788.8,7.00,4.00,
4/10/2012,3792.4,11.00,8.00,
5/10/2012,3806.7,2.00,6.00,
6/10/2012,3810.9,10.00,6.00,
7/10/2012,3814.4,12.00,7.00,
8/10/2012,3826.6,5.00,7.00,
9/10/2012,3835,6.00,9.00,
10/10/2012,3840.7,9.00,10.00,
11/10/2012,3851.8,5.00,8.00,
12/10/2012,3862,5.00,7.00,
13/10/2012,3870.2,7.00,11.00,
14/10/2012,3872.3,14.00,10.00,
15/10/2012,3877.7,16.00,10.00,
16/10/2012,3885.3,8.00,9.00,
17/10/2012,3894.8,8.00,10.00,
18/10/2012,3899.2,12.00,6.00,
19/10/2012,3902.3,14.00,4.00,
20/10/2012,3906.9,7.00,4.00,
21/10/2012,3910.1,7.00,6.00,
22/10/2012,3915.6,9.00,3.00,
23/10/2012,3925.2,5.00,4.00,
24/10/2012,3933.4,6.00,5.00,
25/10/2012,3942.1,7.00,5.00,
26/10/2012,3943.6,11.00,11.00,
27/10/2012,3945.6,11.00,14.00,
28/10/2012,3954.8,7.00,12.00,
29/10/2012,3964.1,5.00,10.00,
30/10/2012,3965.9,4.00,12.00,
31/10/2012,3970.2,11.00,12.00,
1/11/2012,3979.1,8.00,12.00,
2/11/2012,3983.2,12.00,12.00,
3/11/2012,3987.2,10.00,14.00,
4/11/2012,3993.8,11.00,12.00,
5/11/2012,3998.3,12.00,13.00,
6/11/2012,4001.2,14.00,13.00,
7/11/2012,4005.5,10.00,13.00,
8/11/2012,4008.6,13.00,11.00,
9/11/2012,4011.2,13.00,10.00,
10/11/2012,4014.9,13.00,10.00,
11/11/2012,4015.9,10.00,10.00,
12/11/2012,4020.2,20.00,10.00,
13/11/2012,4022.1,16.00,12.00,
14/11/2012,4023.9,13.00,11.00,
15/11/2012,4031.1,9.00,13.00,
16/11/2012,4032.9,12.00,14.00,
17/11/2012,4036.6,16.00,13.00,
18/11/2012,4037.6,21.00,15.00,
19/11/2012,4039.3,16.00,13.00,
20/11/2012,4041.2,15.00,14.00,
21/11/2012,4045.5,13.00,12.00,
22/11/2012,4047.4,19.00,13.00,
23/11/2012,4053.3,10.00,13.00,
24/11/2012,4054.1,19.00,13.00,
25/11/2012,4055,21.00,12.00,
26/11/2012,4059,16.00,11.00,
27/11/2012,4061.3,11.00,11.00,
28/11/2012,4063.1,15.00,13.00,
29/11/2012,4066.7,14.00,15.00,
30/11/2012,4069.2,15.00,13.00,
1/12/2012,4072,13.00,17.00,
2/12/2012,4074.6,19.00,16.00,
3/12/2012,4077.6,15.00,15.00,
4/12/2012,4078,19.00,18.00,
5/12/2012,4079.8,14.00,18.00,
6/12/2012,4080.6,15.00,18.00,
7/12/2012,4082.1,16.00,20.00,
8/12/2012,4083.8,16.00,21.00,
9/12/2012,4088.7,13.00,19.00,
10/12/2012,4089,20.00,16.00,
11/12/2012,4090.4,14.00,17.00,
12/12/2012,4095.6,14.00,21.00,
13/12/2012,4100.4,13.00,21.00,
14/12/2012,4103.3,16.00,19.00,
15/12/2012,4104.1,20.00,16.00,
16/12/2012,4105.5,17.00,13.00,
17/12/2012,4106.8,17.00,13.00,
18/12/2012,4107.8,16.00,13.00,
19/12/2012,4109.1,18.00,15.00,
20/12/2012,4111.2,15.00,13.00,
21/12/2012,4111.8,20.00,17.00,
22/12/2012,4113.1,17.00,14.00,
23/12/2012,4113.3,24.00,13.00,
24/12/2012,4113.6,19.00,11.00,
25/12/2012,4115.5,18.00,11.00,
26/12/2012,4117.7,19.00,11.00,
27/12/2012,4119.2,18.00,13.00,
28/12/2012,4120.6,16.00,13.00,
29/12/2012,4121.6,17.00,13.00,
30/12/2012,4124.5,18.00,12.00,
31/12/2012,4126.9,16.00,5.00,
1/01/2013,4128,21.00,13.00,
2/01/2013,4130.7,19.00,12.00,
3/01/2013,4133.1,17.00,14.00,
4/01/2013,4133.7,18.00,13.00,
5/01/2013,4134.1,18.00,11.00,
6/01/2013,4134.3,20.00,11.00,
7/01/2013,4135.4,14.00,11.00,
8/01/2013,4135.8,17.00,13.00,
9/01/2013,4136.7,15.00,14.00,
10/01/2013,4136.9,16.00,14.00,
11/01/2013,4139.6,17.00,15.00,
12/01/2013,4141.7,17.00,19.00,
13/01/2013,4145.9,17.00,19.00,
14/01/2013,4151.1,15.00,21.00,
15/01/2013,4153.4,16.00,23.00,
16/01/2013,4153.4,18.00,23.00,
17/01/2013,4154.6,18.00,25.00,
18/01/2013,4155.4,16.00,25.00,
19/01/2013,4157.6,10.00,21.00,
20/01/2013,4158.8,23.00,24.00,
21/01/2013,4158.9,20.00,24.00,
22/01/2013,4158.9,20.00,23.00,
23/01/2013,4162.1,14.00,21.00,
24/01/2013,4167,12.00,24.00,
25/01/2013,4171.8,16.00,23.00,
26/01/2013,4174.6,17.00,24.00,
27/01/2013,4175.2,21.00,24.00,
28/01/2013,4177.3,17.00,19.00,
29/01/2013,4181.9,13.00,20.00,
30/01/2013,4182.7,17.00,15.00,
31/01/2013,4188,12.00,12.00,
1/02/2013,4191,14.00,8.00,
2/02/2013,4191.8,16.00,20.00,
3/02/2013,4197.9,13.00,20.00,
4/02/2013,4200.6,17.00,16.00,
5/02/2013,4205.6,11.00,15.00,
6/02/2013,4211.6,11.00,18.00,
7/02/2013,4216.3,15.00,19.00,
8/02/2013,4221.3,11.00,18.00,
9/02/2013,4227,11.00,19.00,
10/02/2013,4231.2,19.00,19.00,
11/02/2013,4239.3,12.00,19.00,
12/02/2013,4242,12.00,22.00,
13/02/2013,4244.5,15.00,23.00,
14/02/2013,4252.4,11.00,20.00,
15/02/2013,4253.4,16.00,22.00,
16/02/2013,4259.6,12.00,18.00,
17/02/2013,4261.6,18.00,15.00,
18/02/2013,4265,18.00,15.00,
19/02/2013,4274.8,5.00,16.00,
20/02/2013,4279.3,13.00,18.00,
21/02/2013,4287.9,13.00,20.00,
22/02/2013,4292.5,15.00,21.00,
23/02/2013,4295.6,16.00,25.00,
24/02/2013,4299.8,20.00,24.00,
25/02/2013,4301.6,17.00,21.00,
26/02/2013,4303.3,19.00,19.00,
27/02/2013,4309.4,15.00,14.00,
28/02/2013,4310.5,17.00,21.00,
1/03/2013,4313.2,16.00,19.00,
2/03/2013,4315.8,18.00,19.00,
3/03/2013,4321.4,16.00,18.00,
4/03/2013,4327.5,16.00,17.00,
5/03/2013,4341.7,6.00,15.00,
6/03/2013,4352.3,10.00,13.00,
7/03/2013,4364.8,7.00,11.00,
8/03/2013,4370.8,10.00,11.00,
9/03/2013,4377.2,12.00,10.00,
10/03/2013,4378.5,20.00,13.00,
11/03/2013,4380.2,18.00,17.00,
12/03/2013,4382.6,14.00,23.00,
13/03/2013,4390.5,9.00,26.00,
14/03/2013,4401.1,7.00,22.00,
15/03/2013,4412.3,6.00,21.00,
16/03/2013,4419,13.00,21.00,
17/03/2013,4426.8,13.00,18.00,
18/03/2013,4433.2,13.00,15.00,
19/03/2013,4444,7.00,13.00,
20/03/2013,4452.5,7.00,15.00,
21/03/2013,4455.3,16.00,18.00,
22/03/2013,4465.4,7.00,17.00,
23/03/2013,4476.6,6.00,20.00,
24/03/2013,4479.4,18.00,21.00,
25/03/2013,4479.6,15.00,22.00,
26/03/2013,4490.9,6.00,21.00,
27/03/2013,4511.7,-1.00,20.00,
